value,deletef,delete1,keep,del2,hand,hand_type,hand_desc
5761,384,4572,17820,0,33AQ6,1P,PairofTreys
5762,384,3048,0,0,33AQ5,1P,PairofTreys
5763,384,1524,0,0,33AQ4,1P,PairofTreys
5764,384,0,0,0,33AQ2,1P,PairofTreys
5765,384,10668,124740,742500,33AJT,1P,PairofTreys
5766,384,9144,89100,427500,33AJ9,1P,PairofTreys
5767,384,7620,59400,202500,33AJ8,1P,PairofTreys
5768,384,6096,35640,45000,33AJ7,1P,PairofTreys
5769,384,4572,17820,0,33AJ6,1P,PairofTreys
5770,384,3048,0,0,33AJ5,1P,PairofTreys
5771,384,1524,0,0,33AJ4,1P,PairofTreys
5772,384,0,0,0,33AJ2,1P,PairofTreys
5773,384,9144,89100,405000,33AT9,1P,PairofTreys
5774,384,7620,59400,202500,33AT8,1P,PairofTreys
5775,384,6096,35640,45000,33AT7,1P,PairofTreys
5776,384,4572,17820,0,33AT6,1P,PairofTreys
5777,384,3048,0,0,33AT5,1P,PairofTreys
5778,384,1524,0,0,33AT4,1P,PairofTreys
5779,384,0,0,0,33AT2,1P,PairofTreys
5780,384,7620,59400,180000,33A98,1P,PairofTreys
5781,384,6096,35640,45000,33A97,1P,PairofTreys
5782,384,4572,17820,0,33A96,1P,PairofTreys
5783,384,3048,0,0,33A95,1P,PairofTreys
5784,384,1524,0,0,33A94,1P,PairofTreys
5785,384,0,0,0,33A92,1P,PairofTreys
5786,384,6096,35640,45000,33A87,1P,PairofTreys
5787,384,4572,17820,0,33A86,1P,PairofTreys
5788,384,3048,0,0,33A85,1P,PairofTreys
5789,384,1524,0,0,33A84,1P,PairofTreys
5790,384,0,0,0,33A82,1P,PairofTreys
5791,384,4572,11880,0,33A76,1P,PairofTreys
5792,384,3048,0,0,33A75,1P,PairofTreys
5793,384,1524,0,0,33A74,1P,PairofTreys
5794,384,0,0,0,33A72,1P,PairofTreys
5795,384,3048,0,0,33A65,1P,PairofTreys
5796,384,1524,0,0,33A64,1P,PairofTreys
5797,384,0,0,0,33A62,1P,PairofTreys
5798,384,0,0,0,33A54,1P,PairofTreys
5799,384,0,0,0,33A52,1P,PairofTreys
5800,384,0,0,0,33A42,1P,PairofTreys
5801,384,12192,160380,1125000,33KQJ,1P,PairofTreys
5802,384,10668,124740,787500,33KQT,1P,PairofTreys
5803,384,9144,89100,450000,33KQ9,1P,PairofTreys
5804,384,7620,59400,225000,33KQ8,1P,PairofTreys
5805,384,6096,35640,67500,33KQ7,1P,PairofTreys
5806,384,4572,17820,0,33KQ6,1P,PairofTreys
5807,384,3048,5940,0,33KQ5,1P,PairofTreys
5808,384,1524,0,0,33KQ4,1P,PairofTreys
5809,384,0,0,0,33KQ2,1P,PairofTreys
5810,384,10668,124740,765000,33KJT,1P,PairofTreys
5811,384,9144,89100,450000,33KJ9,1P,PairofTreys
5812,384,7620,59400,225000,33KJ8,1P,PairofTreys
5813,384,6096,35640,67500,33KJ7,1P,PairofTreys
5814,384,4572,17820,0,33KJ6,1P,PairofTreys
5815,384,3048,5940,0,33KJ5,1P,PairofTreys
5816,384,1524,0,0,33KJ4,1P,PairofTreys
5817,384,0,0,0,33KJ2,1P,PairofTreys
5818,384,9144,89100,427500,33KT9,1P,PairofTreys
5819,384,7620,59400,225000,33KT8,1P,PairofTreys
5820,384,6096,35640,67500,33KT7,1P,PairofTreys
5821,384,4572,17820,0,33KT6,1P,PairofTreys
5822,384,3048,5940,0,33KT5,1P,PairofTreys
5823,384,1524,0,0,33KT4,1P,PairofTreys
5824,384,0,0,0,33KT2,1P,PairofTreys
5825,384,7620,59400,202500,33K98,1P,PairofTreys
5826,384,6096,35640,67500,33K97,1P,PairofTreys
5827,384,4572,17820,0,33K96,1P,PairofTreys
5828,384,3048,5940,0,33K95,1P,PairofTreys
5829,384,1524,0,0,33K94,1P,PairofTreys
5830,384,0,0,0,33K92,1P,PairofTreys
5831,384,6096,35640,67500,33K87,1P,PairofTreys
5832,384,4572,17820,0,33K86,1P,PairofTreys
5833,384,3048,5940,0,33K85,1P,PairofTreys
5834,384,1524,0,0,33K84,1P,PairofTreys
5835,384,0,0,0,33K82,1P,PairofTreys
5836,384,4572,11880,0,33K76,1P,PairofTreys
5837,384,3048,5940,0,33K75,1P,PairofTreys
5838,384,1524,0,0,33K74,1P,PairofTreys
5839,384,0,0,0,33K72,1P,PairofTreys
5840,384,3048,0,0,33K65,1P,PairofTreys
5841,384,1524,0,0,33K64,1P,PairofTreys
5842,384,0,0,0,33K62,1P,PairofTreys
5843,384,1524,0,0,33K54,1P,PairofTreys
5844,384,0,0,0,33K52,1P,PairofTreys
5845,384,0,0,0,33K42,1P,PairofTreys
5846,384,10668,118800,675000,33QJT,1P,PairofTreys
5847,384,9144,89100,450000,33QJ9,1P,PairofTreys
5848,384,7620,59400,225000,33QJ8,1P,PairofTreys
5849,384,6096,35640,67500,33QJ7,1P,PairofTreys
5850,384,4572,17820,0,33QJ6,1P,PairofTreys
5851,384,3048,5940,0,33QJ5,1P,PairofTreys
5852,384,1524,0,0,33QJ4,1P,PairofTreys
5853,384,0,0,0,33QJ2,1P,PairofTreys
5854,384,9144,89100,427500,33QT9,1P,PairofTreys
5855,384,7620,59400,225000,33QT8,1P,PairofTreys
5856,384,6096,35640,67500,33QT7,1P,PairofTreys
5857,384,4572,17820,0,33QT6,1P,PairofTreys
5858,384,3048,5940,0,33QT5,1P,PairofTreys
5859,384,1524,0,0,33QT4,1P,PairofTreys
5860,384,0,0,0,33QT2,1P,PairofTreys
5861,384,7620,59400,202500,33Q98,1P,PairofTreys
5862,384,6096,35640,67500,33Q97,1P,PairofTreys
5863,384,4572,17820,0,33Q96,1P,PairofTreys
5864,384,3048,5940,0,33Q95,1P,PairofTreys
5865,384,1524,0,0,33Q94,1P,PairofTreys
5866,384,0,0,0,33Q92,1P,PairofTreys
5867,384,6096,35640,67500,33Q87,1P,PairofTreys
5868,384,4572,17820,0,33Q86,1P,PairofTreys
5869,384,3048,5940,0,33Q85,1P,PairofTreys
5870,384,1524,0,0,33Q84,1P,PairofTreys
5871,384,0,0,0,33Q82,1P,PairofTreys
5872,384,4572,11880,0,33Q76,1P,PairofTreys
5873,384,3048,5940,0,33Q75,1P,PairofTreys
5874,384,1524,0,0,33Q74,1P,PairofTreys
5875,384,0,0,0,33Q72,1P,PairofTreys
5876,384,3048,0,0,33Q65,1P,PairofTreys
5877,384,1524,0,0,33Q64,1P,PairofTreys
5878,384,0,0,0,33Q62,1P,PairofTreys
5879,384,1524,0,0,33Q54,1P,PairofTreys
5880,384,0,0,0,33Q52,1P,PairofTreys
5881,384,0,0,0,33Q42,1P,PairofTreys
5882,384,9144,83160,360000,33JT9,1P,PairofTreys
5883,384,7620,59400,225000,33JT8,1P,PairofTreys
5884,384,6096,35640,67500,33JT7,1P,PairofTreys
5885,384,4572,17820,0,33JT6,1P,PairofTreys
5886,384,3048,5940,0,33JT5,1P,PairofTreys
5887,384,1524,0,0,33JT4,1P,PairofTreys
5888,384,0,0,0,33JT2,1P,PairofTreys
5889,384,7620,59400,202500,33J98,1P,PairofTreys
5890,384,6096,35640,67500,33J97,1P,PairofTreys
5891,384,4572,17820,0,33J96,1P,PairofTreys
5892,384,3048,5940,0,33J95,1P,PairofTreys
5893,384,1524,0,0,33J94,1P,PairofTreys
5894,384,0,0,0,33J92,1P,PairofTreys
5895,384,6096,35640,67500,33J87,1P,PairofTreys
5896,384,4572,17820,0,33J86,1P,PairofTreys
5897,384,3048,5940,0,33J85,1P,PairofTreys
5898,384,1524,0,0,33J84,1P,PairofTreys
5899,384,0,0,0,33J82,1P,PairofTreys
5900,384,4572,11880,0,33J76,1P,PairofTreys
5901,384,3048,5940,0,33J75,1P,PairofTreys
5902,384,1524,0,0,33J74,1P,PairofTreys
5903,384,0,0,0,33J72,1P,PairofTreys
5904,384,3048,0,0,33J65,1P,PairofTreys
5905,384,1524,0,0,33J64,1P,PairofTreys
5906,384,0,0,0,33J62,1P,PairofTreys
5907,384,1524,0,0,33J54,1P,PairofTreys
5908,384,0,0,0,33J52,1P,PairofTreys
5909,384,0,0,0,33J42,1P,PairofTreys
5910,384,7620,53460,157500,33T98,1P,PairofTreys
5911,384,6096,35640,67500,33T97,1P,PairofTreys
5912,384,4572,17820,0,33T96,1P,PairofTreys
5913,384,3048,5940,0,33T95,1P,PairofTreys
5914,384,1524,0,0,33T94,1P,PairofTreys
5915,384,0,0,0,33T92,1P,PairofTreys
5916,384,6096,35640,67500,33T87,1P,PairofTreys
5917,384,4572,17820,0,33T86,1P,PairofTreys
5918,384,3048,5940,0,33T85,1P,PairofTreys
5919,384,1524,0,0,33T84,1P,PairofTreys
5920,384,0,0,0,33T82,1P,PairofTreys
5921,384,4572,11880,0,33T76,1P,PairofTreys
5922,384,3048,5940,0,33T75,1P,PairofTreys
5923,384,1524,0,0,33T74,1P,PairofTreys
5924,384,0,0,0,33T72,1P,PairofTreys
5925,384,3048,0,0,33T65,1P,PairofTreys
5926,384,1524,0,0,33T64,1P,PairofTreys
5927,384,0,0,0,33T62,1P,PairofTreys
5928,384,1524,0,0,33T54,1P,PairofTreys
5929,384,0,0,0,33T52,1P,PairofTreys
5930,384,0,0,0,33T42,1P,PairofTreys
5931,384,6096,29700,45000,33987,1P,PairofTreys
5932,384,4572,17820,0,33986,1P,PairofTreys
5933,384,3048,5940,0,33985,1P,PairofTreys
5934,384,1524,0,0,33984,1P,PairofTreys
5935,384,0,0,0,33982,1P,PairofTreys
5936,384,4572,11880,0,33976,1P,PairofTreys
5937,384,3048,5940,0,33975,1P,PairofTreys
5938,384,1524,0,0,33974,1P,PairofTreys
5939,384,0,0,0,33972,1P,PairofTreys
5940,384,3048,0,0,33965,1P,PairofTreys
5941,384,1524,0,0,33964,1P,PairofTreys
5942,384,0,0,0,33962,1P,PairofTreys
5943,384,1524,0,0,33954,1P,PairofTreys
5944,384,0,0,0,33952,1P,PairofTreys
5945,384,0,0,0,33942,1P,PairofTreys
5946,384,4572,11880,0,33876,1P,PairofTreys
5947,384,3048,5940,0,33875,1P,PairofTreys
5948,384,1524,0,0,33874,1P,PairofTreys
5949,384,0,0,0,33872,1P,PairofTreys
5950,384,3048,0,0,33865,1P,PairofTreys
5951,384,1524,0,0,33864,1P,PairofTreys
5952,384,0,0,0,33862,1P,PairofTreys
5953,384,1524,0,0,33854,1P,PairofTreys
5954,384,0,0,0,33852,1P,PairofTreys
5955,384,0,0,0,33842,1P,PairofTreys
5956,384,1524,0,0,33765,1P,PairofTreys
5957,384,1524,0,0,33764,1P,PairofTreys
5958,384,0,0,0,33762,1P,PairofTreys
5959,384,1524,0,0,33754,1P,PairofTreys
5960,384,0,0,0,33752,1P,PairofTreys
5961,384,0,0,0,33742,1P,PairofTreys
5962,384,0,0,0,33654,1P,PairofTreys
5963,384,0,0,0,33652,1P,PairofTreys
5964,384,0,0,0,33642,1P,PairofTreys
5965,384,0,0,0,33542,1P,PairofTreys
5966,384,13716,207900,1710000,22AKQ,1P,PairofDeuces
5967,384,12192,166320,1237500,22AKJ,1P,PairofDeuces
5968,384,10668,124740,765000,22AKT,1P,PairofDeuces
5969,384,9144,89100,427500,22AK9,1P,PairofDeuces
5970,384,7620,59400,202500,22AK8,1P,PairofDeuces
5971,384,6096,35640,67500,22AK7,1P,PairofDeuces
5972,384,4572,17820,0,22AK6,1P,PairofDeuces
5973,384,3048,0,0,22AK5,1P,PairofDeuces
5974,384,1524,0,0,22AK4,1P,PairofDeuces
5975,384,0,0,0,22AK3,1P,PairofDeuces
5976,384,12192,166320,1215000,22AQJ,1P,PairofDeuces
5977,384,10668,124740,765000,22AQT,1P,PairofDeuces
5978,384,9144,89100,427500,22AQ9,1P,PairofDeuces
5979,384,7620,59400,202500,22AQ8,1P,PairofDeuces
5980,384,6096,35640,67500,22AQ7,1P,PairofDeuces
5981,384,4572,17820,0,22AQ6,1P,PairofDeuces
5982,384,3048,0,0,22AQ5,1P,PairofDeuces
5983,384,1524,0,0,22AQ4,1P,PairofDeuces
5984,384,0,0,0,22AQ3,1P,PairofDeuces
5985,384,10668,124740,742500,22AJT,1P,PairofDeuces
5986,384,9144,89100,427500,22AJ9,1P,PairofDeuces
5987,384,7620,59400,202500,22AJ8,1P,PairofDeuces
5988,384,6096,35640,67500,22AJ7,1P,PairofDeuces
5989,384,4572,17820,0,22AJ6,1P,PairofDeuces
5990,384,3048,0,0,22AJ5,1P,PairofDeuces
5991,384,1524,0,0,22AJ4,1P,PairofDeuces
5992,384,0,0,0,22AJ3,1P,PairofDeuces
5993,384,9144,89100,405000,22AT9,1P,PairofDeuces
5994,384,7620,59400,202500,22AT8,1P,PairofDeuces
5995,384,6096,35640,67500,22AT7,1P,PairofDeuces
5996,384,4572,17820,0,22AT6,1P,PairofDeuces
5997,384,3048,0,0,22AT5,1P,PairofDeuces
5998,384,1524,0,0,22AT4,1P,PairofDeuces
5999,384,0,0,0,22AT3,1P,PairofDeuces
6000,384,7620,59400,180000,22A98,1P,PairofDeuces
6001,384,6096,35640,67500,22A97,1P,PairofDeuces
6002,384,4572,17820,0,22A96,1P,PairofDeuces
6003,384,3048,0,0,22A95,1P,PairofDeuces
6004,384,1524,0,0,22A94,1P,PairofDeuces
6005,384,0,0,0,22A93,1P,PairofDeuces
6006,384,6096,35640,45000,22A87,1P,PairofDeuces
6007,384,4572,17820,0,22A86,1P,PairofDeuces
6008,384,3048,0,0,22A85,1P,PairofDeuces
6009,384,1524,0,0,22A84,1P,PairofDeuces
6010,384,0,0,0,22A83,1P,PairofDeuces
6011,384,4572,17820,0,22A76,1P,PairofDeuces
6012,384,3048,0,0,22A75,1P,PairofDeuces
6013,384,1524,0,0,22A74,1P,PairofDeuces
6014,384,0,0,0,22A73,1P,PairofDeuces
6015,384,3048,0,0,22A65,1P,PairofDeuces
6016,384,1524,0,0,22A64,1P,PairofDeuces
6017,384,0,0,0,22A63,1P,PairofDeuces
6018,384,0,0,0,22A54,1P,PairofDeuces
6019,384,0,0,0,22A53,1P,PairofDeuces
6020,384,0,0,0,22A43,1P,PairofDeuces
6021,384,12192,160380,1125000,22KQJ,1P,PairofDeuces
6022,384,10668,124740,787500,22KQT,1P,PairofDeuces
6023,384,9144,89100,450000,22KQ9,1P,PairofDeuces
6024,384,7620,59400,225000,22KQ8,1P,PairofDeuces
6025,384,6096,35640,90000,22KQ7,1P,PairofDeuces
6026,384,4572,17820,0,22KQ6,1P,PairofDeuces
6027,384,3048,5940,0,22KQ5,1P,PairofDeuces
6028,384,1524,0,0,22KQ4,1P,PairofDeuces
6029,384,0,0,0,22KQ3,1P,PairofDeuces
6030,384,10668,124740,765000,22KJT,1P,PairofDeuces
6031,384,9144,89100,450000,22KJ9,1P,PairofDeuces
6032,384,7620,59400,225000,22KJ8,1P,PairofDeuces
6033,384,6096,35640,90000,22KJ7,1P,PairofDeuces
6034,384,4572,17820,0,22KJ6,1P,PairofDeuces
6035,384,3048,5940,0,22KJ5,1P,PairofDeuces
6036,384,1524,0,0,22KJ4,1P,PairofDeuces
6037,384,0,0,0,22KJ3,1P,PairofDeuces
6038,384,9144,89100,427500,22KT9,1P,PairofDeuces
6039,384,7620,59400,225000,22KT8,1P,PairofDeuces
6040,384,6096,35640,90000,22KT7,1P,PairofDeuces
6041,384,4572,17820,0,22KT6,1P,PairofDeuces
6042,384,3048,5940,0,22KT5,1P,PairofDeuces
6043,384,1524,0,0,22KT4,1P,PairofDeuces
6044,384,0,0,0,22KT3,1P,PairofDeuces
6045,384,7620,59400,202500,22K98,1P,PairofDeuces
6046,384,6096,35640,90000,22K97,1P,PairofDeuces
6047,384,4572,17820,0,22K96,1P,PairofDeuces
6048,384,3048,5940,0,22K95,1P,PairofDeuces
6049,384,1524,0,0,22K94,1P,PairofDeuces
6050,384,0,0,0,22K93,1P,PairofDeuces
6051,384,6096,35640,67500,22K87,1P,PairofDeuces
6052,384,4572,17820,0,22K86,1P,PairofDeuces
6053,384,3048,5940,0,22K85,1P,PairofDeuces
6054,384,1524,0,0,22K84,1P,PairofDeuces
6055,384,0,0,0,22K83,1P,PairofDeuces
6056,384,4572,17820,0,22K76,1P,PairofDeuces
6057,384,3048,5940,0,22K75,1P,PairofDeuces
6058,384,1524,0,0,22K74,1P,PairofDeuces
6059,384,0,0,0,22K73,1P,PairofDeuces
6060,384,3048,0,0,22K65,1P,PairofDeuces
6061,384,1524,0,0,22K64,1P,PairofDeuces
6062,384,0,0,0,22K63,1P,PairofDeuces
6063,384,1524,0,0,22K54,1P,PairofDeuces
6064,384,0,0,0,22K53,1P,PairofDeuces
6065,384,0,0,0,22K43,1P,PairofDeuces
6066,384,10668,118800,675000,22QJT,1P,PairofDeuces
6067,384,9144,89100,450000,22QJ9,1P,PairofDeuces
6068,384,7620,59400,225000,22QJ8,1P,PairofDeuces
6069,384,6096,35640,90000,22QJ7,1P,PairofDeuces
6070,384,4572,17820,0,22QJ6,1P,PairofDeuces
6071,384,3048,5940,0,22QJ5,1P,PairofDeuces
6072,384,1524,0,0,22QJ4,1P,PairofDeuces
6073,384,0,0,0,22QJ3,1P,PairofDeuces
6074,384,9144,89100,427500,22QT9,1P,PairofDeuces
6075,384,7620,59400,225000,22QT8,1P,PairofDeuces
6076,384,6096,35640,90000,22QT7,1P,PairofDeuces
6077,384,4572,17820,0,22QT6,1P,PairofDeuces
6078,384,3048,5940,0,22QT5,1P,PairofDeuces
6079,384,1524,0,0,22QT4,1P,PairofDeuces
6080,384,0,0,0,22QT3,1P,PairofDeuces
6081,384,7620,59400,202500,22Q98,1P,PairofDeuces
6082,384,6096,35640,90000,22Q97,1P,PairofDeuces
6083,384,4572,17820,0,22Q96,1P,PairofDeuces
6084,384,3048,5940,0,22Q95,1P,PairofDeuces
6085,384,1524,0,0,22Q94,1P,PairofDeuces
6086,384,0,0,0,22Q93,1P,PairofDeuces
6087,384,6096,35640,67500,22Q87,1P,PairofDeuces
6088,384,4572,17820,0,22Q86,1P,PairofDeuces
6089,384,3048,5940,0,22Q85,1P,PairofDeuces
6090,384,1524,0,0,22Q84,1P,PairofDeuces
6091,384,0,0,0,22Q83,1P,PairofDeuces
6092,384,4572,17820,0,22Q76,1P,PairofDeuces
6093,384,3048,5940,0,22Q75,1P,PairofDeuces
6094,384,1524,0,0,22Q74,1P,PairofDeuces
6095,384,0,0,0,22Q73,1P,PairofDeuces
6096,384,3048,0,0,22Q65,1P,PairofDeuces
6097,384,1524,0,0,22Q64,1P,PairofDeuces
6098,384,0,0,0,22Q63,1P,PairofDeuces
6099,384,1524,0,0,22Q54,1P,PairofDeuces
6100,384,0,0,0,22Q53,1P,PairofDeuces
6101,384,0,0,0,22Q43,1P,PairofDeuces
6102,384,9144,83160,360000,22JT9,1P,PairofDeuces
6103,384,7620,59400,225000,22JT8,1P,PairofDeuces
6104,384,6096,35640,90000,22JT7,1P,PairofDeuces
6105,384,4572,17820,0,22JT6,1P,PairofDeuces
6106,384,3048,5940,0,22JT5,1P,PairofDeuces
6107,384,1524,0,0,22JT4,1P,PairofDeuces
6108,384,0,0,0,22JT3,1P,PairofDeuces
6109,384,7620,59400,202500,22J98,1P,PairofDeuces
6110,384,6096,35640,90000,22J97,1P,PairofDeuces
6111,384,4572,17820,0,22J96,1P,PairofDeuces
6112,384,3048,5940,0,22J95,1P,PairofDeuces
6113,384,1524,0,0,22J94,1P,PairofDeuces
6114,384,0,0,0,22J93,1P,PairofDeuces
6115,384,6096,35640,67500,22J87,1P,PairofDeuces
6116,384,4572,17820,0,22J86,1P,PairofDeuces
6117,384,3048,5940,0,22J85,1P,PairofDeuces
6118,384,1524,0,0,22J84,1P,PairofDeuces
6119,384,0,0,0,22J83,1P,PairofDeuces
6120,384,4572,17820,0,22J76,1P,PairofDeuces
6121,384,3048,5940,0,22J75,1P,PairofDeuces
6122,384,1524,0,0,22J74,1P,PairofDeuces
6123,384,0,0,0,22J73,1P,PairofDeuces
6124,384,3048,0,0,22J65,1P,PairofDeuces
6125,384,1524,0,0,22J64,1P,PairofDeuces
6126,384,0,0,0,22J63,1P,PairofDeuces
6127,384,1524,0,0,22J54,1P,PairofDeuces
6128,384,0,0,0,22J53,1P,PairofDeuces
6129,384,0,0,0,22J43,1P,PairofDeuces
6130,384,7620,53460,157500,22T98,1P,PairofDeuces
6131,384,6096,35640,90000,22T97,1P,PairofDeuces
6132,384,4572,17820,0,22T96,1P,PairofDeuces
6133,384,3048,5940,0,22T95,1P,PairofDeuces
6134,384,1524,0,0,22T94,1P,PairofDeuces
6135,384,0,0,0,22T93,1P,PairofDeuces
6136,384,6096,35640,67500,22T87,1P,PairofDeuces
6137,384,4572,17820,0,22T86,1P,PairofDeuces
6138,384,3048,5940,0,22T85,1P,PairofDeuces
6139,384,1524,0,0,22T84,1P,PairofDeuces
6140,384,0,0,0,22T83,1P,PairofDeuces
6141,384,4572,17820,0,22T76,1P,PairofDeuces
6142,384,3048,5940,0,22T75,1P,PairofDeuces
6143,384,1524,0,0,22T74,1P,PairofDeuces
6144,384,0,0,0,22T73,1P,PairofDeuces
6145,384,3048,0,0,22T65,1P,PairofDeuces
6146,384,1524,0,0,22T64,1P,PairofDeuces
6147,384,0,0,0,22T63,1P,PairofDeuces
6148,384,1524,0,0,22T54,1P,PairofDeuces
6149,384,0,0,0,22T53,1P,PairofDeuces
6150,384,0,0,0,22T43,1P,PairofDeuces
6151,384,6096,29700,45000,22987,1P,PairofDeuces
6152,384,4572,17820,0,22986,1P,PairofDeuces
6153,384,3048,5940,0,22985,1P,PairofDeuces
6154,384,1524,0,0,22984,1P,PairofDeuces
6155,384,0,0,0,22983,1P,PairofDeuces
6156,384,4572,17820,0,22976,1P,PairofDeuces
6157,384,3048,5940,0,22975,1P,PairofDeuces
6158,384,1524,0,0,22974,1P,PairofDeuces
6159,384,0,0,0,22973,1P,PairofDeuces
6160,384,3048,0,0,22965,1P,PairofDeuces
6161,384,1524,0,0,22964,1P,PairofDeuces
6162,384,0,0,0,22963,1P,PairofDeuces
6163,384,1524,0,0,22954,1P,PairofDeuces
6164,384,0,0,0,22953,1P,PairofDeuces
6165,384,0,0,0,22943,1P,PairofDeuces
6166,384,4572,11880,0,22876,1P,PairofDeuces
6167,384,3048,5940,0,22875,1P,PairofDeuces
6168,384,1524,0,0,22874,1P,PairofDeuces
6169,384,0,0,0,22873,1P,PairofDeuces
6170,384,3048,0,0,22865,1P,PairofDeuces
6171,384,1524,0,0,22864,1P,PairofDeuces
6172,384,0,0,0,22863,1P,PairofDeuces
6173,384,1524,0,0,22854,1P,PairofDeuces
6174,384,0,0,0,22853,1P,PairofDeuces
6175,384,0,0,0,22843,1P,PairofDeuces
6176,384,3048,0,0,22765,1P,PairofDeuces
6177,384,1524,0,0,22764,1P,PairofDeuces
6178,384,0,0,0,22763,1P,PairofDeuces
6179,384,1524,0,0,22754,1P,PairofDeuces
6180,384,0,0,0,22753,1P,PairofDeuces
6181,384,0,0,0,22743,1P,PairofDeuces
6182,384,0,0,0,22654,1P,PairofDeuces
6183,384,0,0,0,22653,1P,PairofDeuces
6184,384,0,0,0,22643,1P,PairofDeuces
6185,384,0,0,0,22543,1P,PairofDeuces
6186,1020,28140,326340,2043300,AKQJ9,HC,Ace-High
6187,1020,24120,233100,1167600,AKQJ8,HC,Ace-High
6188,1020,20100,155400,583800,AKQJ7,HC,Ace-High
6189,1020,16080,93240,233520,AKQJ6,HC,Ace-High
6190,1020,12060,46620,0,AKQJ5,HC,Ace-High
6191,1020,8040,15540,0,AKQJ4,HC,Ace-High
6192,1020,4020,0,0,AKQJ3,HC,Ace-High
6193,1020,0,0,0,AKQJ2,HC,Ace-High
6194,1020,28140,326340,1984920,AKQT9,HC,Ace-High
6195,1020,24120,233100,1167600,AKQT8,HC,Ace-High
6196,1020,20100,155400,583800,AKQT7,HC,Ace-High
6197,1020,16080,93240,233520,AKQT6,HC,Ace-High
6198,1020,12060,46620,0,AKQT5,HC,Ace-High
6199,1020,8040,15540,0,AKQT4,HC,Ace-High
6200,1020,4020,0,0,AKQT3,HC,Ace-High
6201,1020,0,0,0,AKQT2,HC,Ace-High
6202,1020,24120,233100,1109220,AKQ98,HC,Ace-High
6203,1020,20100,155400,583800,AKQ97,HC,Ace-High
6204,1020,16080,93240,233520,AKQ96,HC,Ace-High
6205,1020,12060,46620,0,AKQ95,HC,Ace-High
6206,1020,8040,15540,0,AKQ94,HC,Ace-High
6207,1020,4020,0,0,AKQ93,HC,Ace-High
6208,1020,0,0,0,AKQ92,HC,Ace-High
6209,1020,20100,155400,525420,AKQ87,HC,Ace-High
6210,1020,16080,93240,233520,AKQ86,HC,Ace-High
6211,1020,12060,46620,0,AKQ85,HC,Ace-High
6212,1020,8040,15540,0,AKQ84,HC,Ace-High
6213,1020,4020,0,0,AKQ83,HC,Ace-High
6214,1020,0,0,0,AKQ82,HC,Ace-High
6215,1020,16080,93240,175140,AKQ76,HC,Ace-High
6216,1020,12060,46620,0,AKQ75,HC,Ace-High
6217,1020,8040,15540,0,AKQ74,HC,Ace-High
6218,1020,4020,0,0,AKQ73,HC,Ace-High
6219,1020,0,0,0,AKQ72,HC,Ace-High
6220,1020,12060,46620,0,AKQ65,HC,Ace-High
6221,1020,8040,15540,0,AKQ64,HC,Ace-High
6222,1020,4020,0,0,AKQ63,HC,Ace-High
6223,1020,0,0,0,AKQ62,HC,Ace-High
6224,1020,8040,0,0,AKQ54,HC,Ace-High
6225,1020,4020,0,0,AKQ53,HC,Ace-High
6226,1020,0,0,0,AKQ52,HC,Ace-High
6227,1020,4020,0,0,AKQ43,HC,Ace-High
6228,1020,0,0,0,AKQ42,HC,Ace-High
6229,1020,0,0,0,AKQ32,HC,Ace-High
6230,1020,28140,310800,1751400,AKJT9,HC,Ace-High
6231,1020,24120,233100,1167600,AKJT8,HC,Ace-High
6232,1020,20100,155400,583800,AKJT7,HC,Ace-High
6233,1020,16080,93240,233520,AKJT6,HC,Ace-High
6234,1020,12060,46620,0,AKJT5,HC,Ace-High
6235,1020,8040,15540,0,AKJT4,HC,Ace-High
6236,1020,4020,0,0,AKJT3,HC,Ace-High
6237,1020,0,0,0,AKJT2,HC,Ace-High
6238,1020,24120,233100,1109220,AKJ98,HC,Ace-High
6239,1020,20100,155400,583800,AKJ97,HC,Ace-High
6240,1020,16080,93240,233520,AKJ96,HC,Ace-High
6241,1020,12060,46620,0,AKJ95,HC,Ace-High
6242,1020,8040,15540,0,AKJ94,HC,Ace-High
6243,1020,4020,0,0,AKJ93,HC,Ace-High
6244,1020,0,0,0,AKJ92,HC,Ace-High
6245,1020,20100,155400,525420,AKJ87,HC,Ace-High
6246,1020,16080,93240,233520,AKJ86,HC,Ace-High
6247,1020,12060,46620,0,AKJ85,HC,Ace-High
6248,1020,8040,15540,0,AKJ84,HC,Ace-High
6249,1020,4020,0,0,AKJ83,HC,Ace-High
6250,1020,0,0,0,AKJ82,HC,Ace-High
6251,1020,16080,93240,175140,AKJ76,HC,Ace-High
6252,1020,12060,46620,0,AKJ75,HC,Ace-High
6253,1020,8040,15540,0,AKJ74,HC,Ace-High
6254,1020,4020,0,0,AKJ73,HC,Ace-High
6255,1020,0,0,0,AKJ72,HC,Ace-High
6256,1020,12060,46620,0,AKJ65,HC,Ace-High
6257,1020,8040,15540,0,AKJ64,HC,Ace-High
6258,1020,4020,0,0,AKJ63,HC,Ace-High
6259,1020,0,0,0,AKJ62,HC,Ace-High
6260,1020,8040,0,0,AKJ54,HC,Ace-High
6261,1020,4020,0,0,AKJ53,HC,Ace-High
6262,1020,0,0,0,AKJ52,HC,Ace-High
6263,1020,4020,0,0,AKJ43,HC,Ace-High
6264,1020,0,0,0,AKJ42,HC,Ace-High
6265,1020,0,0,0,AKJ32,HC,Ace-High
